112.9194 15.037524
112.9194 15.037524
115.078 16.454339
118.69644000000001 20.249325000000002
159.36422000000002 38.402357
166.41121 39.531358000000004
169.4377 40.144075
167.24498 41.638037000000004
159.86419 47.791909000000004
141.72006000000002 67.278678
123.86374000000002 85.53556
103.67227000000003 110.15105
93.62401500000003 126.35615
83.48229000000003 142.35651000000001
72.22046700000004 160.88192
54.84334600000004 145.59961
53.44581700000004 142.07018000000002
66.49238100000004 129.45385000000002
89.44478100000003 105.45405000000002
100.87276000000003 94.27382100000003
109.96857000000003 81.76134200000003
115.30202000000003 72.22343300000003
119.15932000000002 64.52961200000003
128.15869000000004 56.01685200000003
131.42701000000002 54.18018600000003
133.87936000000002 52.08686100000003
140.64001000000002 48.07378800000003
131.85725000000002 45.079933000000025
125.19599000000002 43.032597000000024
121.58942000000002 40.98674700000002
113.77988000000002 37.29412600000002
103.72717000000002 34.11037400000002
107.93014000000001 30.16406300000002
